sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
4734,2024-08-31 18:20:13,usb-charger,607,Timișoara,2,13.68,27.36
4735,2024-08-31 21:45:33,swim-goggles,144,Cluj-Napoca,1,10.82,10.82
4736,2024-08-31 12:12:03,paperback-novel,1179,Cluj-Napoca,2,8.90,17.80
4737,2024-08-31 15:03:30,garden-hose,229,Iași,1,18.03,18.03
4738,2024-08-31 15:25:38,notebook-a5,112,București,1,3.44,3.44
4739,2024-08-31 15:21:36,swim-goggles,121,Iași,2,10.82,21.64
4740,2024-08-31 18:36:40,board-game,1395,Iași,1,21.96,21.96
4741,2024-08-31 18:06:38,usb-charger,1179,Cluj-Napoca,1,13.68,13.68
4742,2024-08-31 09:59:39,scented-candle,794,Brașov,1,6.42,6.42
4743,2024-08-31 12:26:52,paperback-novel,142,București,1,8.90,8.90
4744,2024-08-31 21:32:14,notebook-a5,38,Timișoara,1,3.44,3.44
