sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8509,2025-07-19 12:24:27,board-game,411,București,1,21.96,21.96
8510,2025-07-19 21:02:24,beach-ball,874,București,1,4.25,4.25
8511,2025-07-19 21:18:49,headphones,1254,Cluj-Napoca,1,21.57,21.57
8512,2025-07-19 21:53:19,doll-classic,638,Iași,2,17.86,35.72
8513,2025-07-19 12:06:31,usb-charger,1358,Iași,1,13.94,13.94
8514,2025-07-19 21:00:08,paperback-novel,1077,Constanța,1,10.15,10.15
8515,2025-07-19 12:42:08,headphones,1099,Cluj-Napoca,2,21.57,43.14
8516,2025-07-19 12:56:02,doll-classic,974,Cluj-Napoca,1,17.86,17.86
8517,2025-07-19 12:39:43,doll-classic,1055,Constanța,1,17.86,17.86
8518,2025-07-19 12:31:37,swim-goggles,1402,Cluj-Napoca,1,10.82,10.82
8519,2025-07-19 09:04:00,doll-classic,674,Iași,1,17.86,17.86
8520,2025-07-19 15:03:14,usb-charger,1482,Brașov,20,13.94,278.80
8521,2025-07-19 21:24:19,usb-charger,618,Iași,1,13.94,13.94
8522,2025-07-19 18:07:52,swim-goggles,825,Constanța,1,10.82,10.82
8523,2025-07-19 15:50:10,paperback-novel,1424,Timișoara,2,10.15,20.30
8524,2025-07-19 15:29:52,headphones,1190,Cluj-Napoca,1,21.57,21.57
