sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8357,2025-07-08 15:21:32,notebook-a5,1299,București,1,3.44,3.44
8358,2025-07-08 12:03:53,notebook-a5,1219,București,1,3.44,3.44
8359,2025-07-08 18:14:50,board-game,45,Brașov,1,21.96,21.96
8360,2025-07-08 18:11:51,board-game,292,Constanța,2,21.96,43.92
8361,2025-07-08 18:32:18,beach-ball,690,Constanța,1,4.25,4.25
8362,2025-07-08 12:36:29,notebook-a5,1054,București,1,3.44,3.44
8363,2025-07-08 21:55:09,doll-classic,458,Cluj-Napoca,2,17.86,35.72
8364,2025-07-08 21:13:35,board-game,319,Brașov,1,21.96,21.96
8365,2025-07-08 12:48:20,swim-goggles,89,Iași,1,10.82,10.82
8366,2025-07-08 21:04:15,winter-gloves,97,Cluj-Napoca,1,15.99,15.99
8367,2025-07-08 15:25:52,notebook-a5,354,București,1,3.44,3.44
8368,2025-07-08 18:26:18,paperback-novel,1317,Cluj-Napoca,1,10.15,10.15
8369,2025-07-08 09:01:13,paperback-novel,598,Brașov,1,10.15,10.15
8370,2025-07-08 15:21:08,doll-classic,994,București,1,17.86,17.86
8371,2025-07-08 21:25:36,scented-candle,211,Brașov,1,6.47,6.47
