sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
5836,2025-01-08 09:27:54,doll-classic,179,București,1,16.72,16.72
5837,2025-01-08 18:42:24,winter-gloves,516,Constanța,1,17.06,17.06
5838,2025-01-08 12:13:15,winter-gloves,1009,Constanța,1,17.06,17.06
5839,2025-01-08 12:06:52,winter-gloves,737,Cluj-Napoca,1,17.06,17.06
5840,2025-01-08 15:43:06,usb-charger,778,Iași,1,13.68,13.68
5841,2025-01-08 09:56:30,winter-gloves,467,București,1,17.06,17.06
5842,2025-01-08 21:17:00,swim-goggles,1483,Cluj-Napoca,1,10.82,10.82
5843,2025-01-08 09:31:32,winter-gloves,141,București,1,17.06,17.06
5844,2025-01-08 12:23:30,beach-ball,1316,Iași,1,4.50,4.50
5845,2025-01-08 21:06:19,beach-ball,1194,Constanța,3,4.50,13.50
5846,2025-01-08 21:41:22,usb-charger,670,Timișoara,1,13.68,13.68
5847,2025-01-08 15:13:24,paperback-novel,1125,Constanța,1,10.15,10.15
5848,2025-01-08 12:25:27,beach-ball,1488,București,2,4.50,9.00
