sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8658,2025-07-30 15:43:09,winter-gloves,242,Brașov,1,15.99,15.99
8659,2025-07-30 21:37:53,notebook-a5,879,Brașov,1,3.44,3.44
8660,2025-07-30 12:34:55,notebook-a5,483,Brașov,2,3.44,6.88
8661,2025-07-30 15:09:26,board-game,563,Constanța,3,21.96,65.88
8662,2025-07-30 15:21:41,usb-charger,1326,Timișoara,1,13.94,13.94
8663,2025-07-30 09:00:15,beach-ball,670,Timișoara,1,4.25,4.25
8664,2025-07-30 21:48:39,scented-candle,27,Brașov,2,6.47,12.94
8665,2025-07-30 18:04:54,scented-candle,198,Iași,1,6.47,6.47
8666,2025-07-30 09:29:27,winter-gloves,926,Cluj-Napoca,2,15.99,31.98
8667,2025-07-30 18:01:02,beach-ball,1037,Constanța,1,4.25,4.25
