sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8131,2025-06-21 12:29:31,board-game,447,București,1,21.96,21.96
8132,2025-06-21 15:43:56,board-game,345,București,1,21.96,21.96
8133,2025-06-21 21:49:16,winter-gloves,388,Brașov,1,17.06,17.06
8134,2025-06-21 15:17:08,headphones,945,Cluj-Napoca,1,21.47,21.47
8135,2025-06-21 12:44:24,doll-classic,672,Timișoara,1,16.72,16.72
8136,2025-06-21 15:52:46,notebook-a5,1171,Constanța,1,3.44,3.44
8137,2025-06-21 15:19:28,paperback-novel,98,Iași,1,10.15,10.15
8138,2025-06-21 12:50:35,usb-charger,955,Brașov,2,13.68,27.36
8139,2025-06-21 09:41:40,doll-classic,1281,Cluj-Napoca,1,16.72,16.72
8140,2025-06-21 15:22:24,scented-candle,1113,Timișoara,1,6.42,6.42
8141,2025-06-21 12:53:33,headphones,134,Brașov,1,21.47,21.47
8142,2025-06-21 18:02:35,paperback-novel,383,Timișoara,1,10.15,10.15
8143,2025-06-21 15:36:17,board-game,115,București,2,21.96,43.92
