sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
3883,2024-05-28 15:50:26,notebook-a5,1205,Brașov,1,3.30,3.30
3884,2024-05-28 18:59:45,board-game,16,Brașov,1,21.96,21.96
3885,2024-05-28 12:58:56,paperback-novel,905,Timișoara,1,8.90,8.90
3886,2024-05-28 12:29:32,usb-charger,97,Cluj-Napoca,1,11.61,11.61
3887,2024-05-28 21:28:58,notebook-a5,1117,Brașov,1,3.30,3.30
3888,2024-05-28 09:58:13,doll-classic,386,București,1,15.90,15.90
3889,2024-05-28 09:02:37,headphones,89,Iași,1,21.47,21.47
3890,2024-05-28 12:08:21,scented-candle,1054,București,1,6.60,6.60
3891,2024-05-28 21:59:28,winter-gloves,678,Constanța,1,17.06,17.06
3892,2024-05-28 15:30:10,doll-classic,1133,Brașov,1,15.90,15.90
