sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
4015,2024-06-09 18:14:03,board-game,1034,Cluj-Napoca,2,21.96,43.92
4016,2024-06-09 09:41:19,notebook-a5,512,Brașov,1,3.30,3.30
4017,2024-06-09 15:42:11,usb-charger,1387,Timișoara,2,11.61,23.22
4018,2024-06-09 12:14:30,beach-ball,1134,Brașov,1,4.37,4.37
4019,2024-06-09 18:04:02,headphones,1189,București,1,21.47,21.47
4020,2024-06-09 18:46:59,doll-classic,847,Timișoara,1,15.90,15.90
4021,2024-06-09 15:15:54,headphones,853,Constanța,1,21.47,21.47
4022,2024-06-09 15:22:22,doll-classic,612,Brașov,3,15.90,47.70
4023,2024-06-09 12:57:32,doll-classic,227,Iași,2,15.90,31.80
4024,2024-06-09 18:12:22,paperback-novel,1479,Timișoara,2,8.90,17.80
4025,2024-06-09 12:39:13,board-game,1176,București,2,21.96,43.92
4026,2024-06-09 18:34:39,doll-classic,1499,Brașov,1,15.90,15.90
4027,2024-06-09 12:41:56,garden-hose,169,Constanța,1,18.99,18.99
4028,2024-06-09 21:19:41,board-game,1066,Iași,1,21.96,21.96
