sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
6097,2025-01-29 12:55:31,scented-candle,1354,Iași,1,6.42,6.42
6098,2025-01-29 15:25:02,beach-ball,709,Constanța,1,4.50,4.50
6099,2025-01-29 15:05:11,doll-classic,969,Brașov,1,16.72,16.72
6100,2025-01-29 09:09:56,paperback-novel,795,Timișoara,1,10.15,10.15
6101,2025-01-29 15:26:54,swim-goggles,1490,Constanța,1,10.82,10.82
6102,2025-01-29 18:27:44,winter-gloves,46,Brașov,1,17.06,17.06
6103,2025-01-29 15:24:00,doll-classic,1251,Cluj-Napoca,1,16.72,16.72
6104,2025-01-29 21:06:05,scented-candle,1139,Brașov,1,6.42,6.42
6105,2025-01-29 21:45:01,board-game,985,Timișoara,1,21.96,21.96
6106,2025-01-29 12:35:51,doll-classic,487,Iași,1,16.72,16.72
6107,2025-01-29 12:12:44,beach-ball,773,Timișoara,1,4.50,4.50
6108,2025-01-29 15:08:32,board-game,1290,Cluj-Napoca,3,21.96,65.88
6109,2025-01-29 09:43:25,paperback-novel,246,Timișoara,3,10.15,30.45
6110,2025-01-29 15:27:13,winter-gloves,513,Iași,1,17.06,17.06
