sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7310,2025-04-22 09:17:39,scented-candle,657,Cluj-Napoca,1,6.42,6.42
7311,2025-04-22 15:50:55,notebook-a5,623,București,1,3.44,3.44
7312,2025-04-22 18:45:18,scented-candle,138,Cluj-Napoca,1,6.42,6.42
7313,2025-04-22 15:10:32,notebook-a5,1373,Brașov,1,3.44,3.44
7314,2025-04-22 18:21:46,scented-candle,1155,Timișoara,1,6.42,6.42
7315,2025-04-22 12:07:55,winter-gloves,1033,Iași,1,17.06,17.06
7316,2025-04-22 15:15:06,paperback-novel,172,București,2,10.15,20.30
7317,2025-04-22 15:57:53,usb-charger,756,Constanța,2,13.68,27.36
7318,2025-04-22 15:14:00,usb-charger,100,Iași,2,13.68,27.36
7319,2025-04-22 18:12:12,scented-candle,655,București,1,6.42,6.42
7320,2025-04-22 09:25:52,paperback-novel,605,Cluj-Napoca,2,10.15,20.30
7321,2025-04-22 15:53:48,beach-ball,675,Timișoara,1,4.50,4.50
