sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7704,2025-05-20 12:02:33,doll-classic,1196,București,2,16.72,33.44
7705,2025-05-20 12:56:47,scented-candle,1189,București,1,6.42,6.42
7706,2025-05-20 12:47:20,doll-classic,75,Constanța,1,16.72,16.72
7707,2025-05-20 21:15:36,board-game,612,Brașov,1,21.96,21.96
7708,2025-05-20 18:37:03,board-game,127,Constanța,1,21.96,21.96
7709,2025-05-20 12:52:30,notebook-a5,1490,Constanța,1,3.44,3.44
7710,2025-05-20 09:11:59,doll-classic,1044,Iași,1,16.72,16.72
7711,2025-05-20 15:06:07,board-game,13,Timișoara,1,21.96,21.96
7712,2025-05-20 18:45:28,paperback-novel,64,Brașov,1,10.15,10.15
7713,2025-05-20 12:04:04,winter-gloves,849,Timișoara,1,17.06,17.06
