sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
3545,2024-04-25 21:08:51,swim-goggles,114,Constanța,17,9.90,168.30
3546,2024-04-25 18:02:36,doll-classic,487,Iași,2,15.90,31.80
3547,2024-04-25 21:19:33,scented-candle,590,Brașov,1,6.60,6.60
3548,2024-04-25 15:28:48,winter-gloves,995,Iași,1,17.06,17.06
3549,2024-04-25 15:33:47,paperback-novel,308,Brașov,2,8.90,17.80
3550,2024-04-25 15:20:15,doll-classic,1078,București,1,15.90,15.90
3551,2024-04-25 09:10:31,notebook-a5,298,București,1,3.30,3.30
3552,2024-04-25 15:08:27,notebook-a5,563,Constanța,1,3.30,3.30
3553,2024-04-25 21:06:32,notebook-a5,704,Timișoara,1,3.30,3.30
3554,2024-04-25 15:43:26,board-game,1082,Iași,1,21.96,21.96
3555,2024-04-25 09:57:21,garden-hose,1212,Timișoara,1,18.99,18.99
3556,2024-04-25 15:36:27,swim-goggles,1491,Cluj-Napoca,1,9.90,9.90
3557,2024-04-25 12:19:16,winter-gloves,1028,Iași,2,17.06,34.12
3558,2024-04-25 18:00:52,usb-charger,1452,București,1,11.61,11.61
3559,2024-04-25 12:47:07,winter-gloves,1461,București,1,17.06,17.06
