sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7392,2025-04-28 21:57:16,paperback-novel,1412,Cluj-Napoca,1,10.15,10.15
7393,2025-04-28 12:38:38,winter-gloves,842,Cluj-Napoca,1,17.06,17.06
7394,2025-04-28 15:26:09,headphones,1092,Cluj-Napoca,1,21.47,21.47
7395,2025-04-28 12:14:31,paperback-novel,225,Iași,1,10.15,10.15
7396,2025-04-28 09:10:12,beach-ball,463,București,1,4.50,4.50
7397,2025-04-28 12:45:15,winter-gloves,312,București,1,17.06,17.06
7398,2025-04-28 12:17:12,scented-candle,1432,Constanța,1,6.42,6.42
7399,2025-04-28 12:34:47,scented-candle,1461,București,1,6.42,6.42
7400,2025-04-28 12:36:24,winter-gloves,1259,Constanța,1,17.06,17.06
7401,2025-04-28 15:04:32,notebook-a5,755,Constanța,2,3.44,6.88
7402,2025-04-28 21:28:28,board-game,954,Timișoara,1,21.96,21.96
7403,2025-04-28 12:20:39,notebook-a5,407,Cluj-Napoca,1,3.44,3.44
7404,2025-04-28 15:41:47,headphones,952,Brașov,1,21.47,21.47
7405,2025-04-28 18:05:33,headphones,1176,București,1,21.47,21.47
7406,2025-04-28 12:45:17,board-game,1459,Brașov,1,21.96,21.96
