sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
5778,2025-01-03 09:37:39,paperback-novel,1206,București,2,10.15,20.30
5779,2025-01-03 21:59:44,notebook-a5,1165,Iași,1,3.44,3.44
5780,2025-01-03 12:51:56,swim-goggles,642,Timișoara,1,10.82,10.82
5781,2025-01-03 09:17:39,winter-gloves,59,Constanța,2,17.06,34.12
5782,2025-01-03 18:22:46,doll-classic,1244,Cluj-Napoca,1,16.72,16.72
5783,2025-01-03 18:50:20,headphones,481,Iași,1,21.47,21.47
5784,2025-01-03 15:25:06,scented-candle,1466,Brașov,2,6.42,12.84
5785,2025-01-03 21:38:40,beach-ball,911,Iași,1,4.50,4.50
5786,2025-01-03 12:27:19,headphones,776,Constanța,1,21.47,21.47
5787,2025-01-03 21:59:15,garden-hose,486,Cluj-Napoca,1,18.03,18.03
5788,2025-01-03 15:08:29,scented-candle,745,Cluj-Napoca,1,6.42,6.42
5789,2025-01-03 15:26:51,garden-hose,1253,Timișoara,2,18.03,36.06
