sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
6874,2025-03-24 21:07:47,doll-classic,922,București,1,16.72,16.72
6875,2025-03-24 15:08:17,garden-hose,966,București,1,18.03,18.03
6876,2025-03-24 18:00:54,headphones,1360,Iași,2,21.47,42.94
6877,2025-03-24 12:38:33,scented-candle,1166,București,1,6.42,6.42
6878,2025-03-24 18:18:26,notebook-a5,1190,Cluj-Napoca,1,3.44,3.44
6879,2025-03-24 15:44:05,winter-gloves,1426,Cluj-Napoca,1,17.06,17.06
6880,2025-03-24 15:39:07,doll-classic,1461,București,1,16.72,16.72
6881,2025-03-24 15:57:17,paperback-novel,699,Constanța,1,10.15,10.15
6882,2025-03-24 12:36:55,board-game,371,Timișoara,1,21.96,21.96
6883,2025-03-24 18:27:04,doll-classic,1264,București,1,16.72,16.72
6884,2025-03-24 12:33:55,beach-ball,601,Constanța,1,4.50,4.50
6885,2025-03-24 12:26:53,board-game,951,Brașov,1,21.96,21.96
