sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
4111,2024-06-17 12:53:28,headphones,832,Iași,1,21.47,21.47
4112,2024-06-17 15:45:50,notebook-a5,1362,Timișoara,1,3.30,3.30
4113,2024-06-17 18:55:14,headphones,121,Iași,1,21.47,21.47
4114,2024-06-17 21:28:20,scented-candle,897,Brașov,1,6.60,6.60
4115,2024-06-17 15:58:11,doll-classic,488,Brașov,1,15.90,15.90
4116,2024-06-17 15:24:28,winter-gloves,1002,Brașov,1,17.06,17.06
4117,2024-06-17 21:10:17,headphones,1223,București,1,21.47,21.47
4118,2024-06-17 15:21:48,headphones,954,Timișoara,2,21.47,42.94
4119,2024-06-17 12:53:26,swim-goggles,977,Cluj-Napoca,2,9.90,19.80
4120,2024-06-17 09:47:19,scented-candle,648,București,1,6.60,6.60
4121,2024-06-17 12:28:46,board-game,616,Iași,1,21.96,21.96
4122,2024-06-17 18:52:33,scented-candle,1090,Cluj-Napoca,1,6.60,6.60
