sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7449,2025-05-02 15:38:41,beach-ball,500,București,1,4.50,4.50
7450,2025-05-02 12:19:49,board-game,993,Constanța,2,21.96,43.92
7451,2025-05-02 12:51:47,paperback-novel,1412,Cluj-Napoca,3,10.15,30.45
7452,2025-05-02 15:38:00,doll-classic,838,Constanța,1,16.72,16.72
7453,2025-05-02 12:40:50,garden-hose,331,București,1,18.03,18.03
7454,2025-05-02 15:01:42,headphones,742,Timișoara,1,21.47,21.47
7455,2025-05-02 15:31:51,swim-goggles,215,Iași,3,10.82,32.46
7456,2025-05-02 15:28:09,scented-candle,1139,Brașov,1,6.42,6.42
7457,2025-05-02 21:16:00,notebook-a5,1143,Iași,1,3.44,3.44
7458,2025-05-02 15:28:23,paperback-novel,1346,Brașov,1,10.15,10.15
7459,2025-05-02 18:23:47,doll-classic,595,București,1,16.72,16.72
7460,2025-05-02 09:19:13,doll-classic,500,București,3,16.72,50.16
