sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
4428,2024-07-24 09:48:07,usb-charger,1237,București,1,13.68,13.68
4429,2024-07-24 09:04:38,paperback-novel,1454,București,1,8.90,8.90
4430,2024-07-24 18:21:26,beach-ball,904,Constanța,2,4.50,9.00
4431,2024-07-24 15:51:26,notebook-a5,463,București,1,3.44,3.44
4432,2024-07-24 15:27:15,doll-classic,741,Cluj-Napoca,1,16.72,16.72
4433,2024-07-24 18:01:09,board-game,1443,Iași,1,21.96,21.96
4434,2024-07-24 15:48:24,board-game,981,Brașov,2,21.96,43.92
4435,2024-07-24 15:47:27,scented-candle,45,Brașov,1,6.42,6.42
4436,2024-07-24 21:23:56,board-game,913,Cluj-Napoca,1,21.96,21.96
4437,2024-07-24 18:37:02,usb-charger,753,Constanța,1,13.68,13.68
4438,2024-07-24 12:08:45,usb-charger,1016,Constanța,1,13.68,13.68
4439,2024-07-24 15:53:31,notebook-a5,1422,București,1,3.44,3.44
4440,2024-07-24 12:07:20,notebook-a5,1080,București,1,3.44,3.44
