sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
6948,2025-03-29 18:05:27,headphones,657,Cluj-Napoca,2,21.47,42.94
6949,2025-03-29 12:34:04,beach-ball,1360,Iași,1,4.50,4.50
6950,2025-03-29 12:47:02,board-game,222,Cluj-Napoca,1,21.96,21.96
6951,2025-03-29 15:12:38,notebook-a5,472,Iași,1,3.44,3.44
6952,2025-03-29 15:33:16,doll-classic,980,Timișoara,3,16.72,50.16
6953,2025-03-29 12:37:20,winter-gloves,440,Timișoara,1,17.06,17.06
6954,2025-03-29 15:33:00,notebook-a5,186,Cluj-Napoca,1,3.44,3.44
6955,2025-03-29 12:59:23,garden-hose,1068,Brașov,1,18.03,18.03
6956,2025-03-29 21:02:13,doll-classic,374,Timișoara,1,16.72,16.72
6957,2025-03-29 09:58:46,garden-hose,1246,Iași,1,18.03,18.03
6958,2025-03-29 21:55:25,board-game,124,Timișoara,1,21.96,21.96
6959,2025-03-29 15:20:44,notebook-a5,746,Timișoara,1,3.44,3.44
