sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8893,2025-08-19 15:01:40,swim-goggles,348,Brașov,1,10.82,10.82
8894,2025-08-19 12:25:37,paperback-novel,1449,Cluj-Napoca,2,10.15,20.30
8895,2025-08-19 18:17:57,paperback-novel,646,Brașov,1,10.15,10.15
8896,2025-08-19 12:53:40,beach-ball,348,Brașov,3,4.25,12.75
8897,2025-08-19 18:39:08,garden-hose,937,Cluj-Napoca,1,18.84,18.84
8898,2025-08-19 15:10:55,headphones,679,Cluj-Napoca,2,21.57,43.14
8899,2025-08-19 18:31:18,swim-goggles,648,București,1,10.82,10.82
8900,2025-08-19 09:11:24,swim-goggles,1111,Iași,1,10.82,10.82
8901,2025-08-19 21:54:58,board-game,1099,Cluj-Napoca,1,21.96,21.96
8902,2025-08-19 12:00:26,doll-classic,680,Cluj-Napoca,1,17.86,17.86
8903,2025-08-19 12:09:16,scented-candle,1062,Brașov,3,6.47,19.41
8904,2025-08-19 21:11:28,board-game,1247,Constanța,1,21.96,21.96
8905,2025-08-19 12:49:53,beach-ball,624,Cluj-Napoca,1,4.25,4.25
8906,2025-08-19 18:47:21,doll-classic,559,Timișoara,1,17.86,17.86
8907,2025-08-19 12:27:24,swim-goggles,148,Constanța,2,10.82,21.64
8908,2025-08-19 12:02:42,usb-charger,1379,Brașov,2,13.94,27.88
