sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7589,2025-05-12 12:00:12,swim-goggles,384,Timișoara,1,10.82,10.82
7590,2025-05-12 09:33:32,board-game,1089,Constanța,1,21.96,21.96
7591,2025-05-12 12:36:05,doll-classic,413,Constanța,2,16.72,33.44
7592,2025-05-12 15:07:56,winter-gloves,44,București,1,17.06,17.06
7593,2025-05-12 15:41:42,scented-candle,1230,Brașov,1,6.42,6.42
7594,2025-05-12 15:00:19,doll-classic,558,Brașov,1,16.72,16.72
7595,2025-05-12 18:15:47,board-game,863,Constanța,2,21.96,43.92
7596,2025-05-12 09:42:39,board-game,1008,Iași,1,21.96,21.96
7597,2025-05-12 15:40:13,board-game,1460,Constanța,3,21.96,65.88
7598,2025-05-12 18:52:40,headphones,194,București,1,21.47,21.47
7599,2025-05-12 18:00:58,swim-goggles,850,Brașov,3,10.82,32.46
7600,2025-05-12 15:51:32,scented-candle,620,Constanța,2,6.42,12.84
7601,2025-05-12 12:43:40,headphones,317,Brașov,1,21.47,21.47
