sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
3346,2024-04-05 15:08:56,board-game,1493,Timișoara,1,21.96,21.96
3347,2024-04-05 15:29:02,winter-gloves,1383,Iași,1,17.06,17.06
3348,2024-04-05 12:59:46,notebook-a5,5,București,1,3.30,3.30
3349,2024-04-05 12:26:07,headphones,156,Timișoara,1,21.47,21.47
3350,2024-04-05 12:45:41,doll-classic,168,Iași,1,15.90,15.90
3351,2024-04-05 09:36:29,scented-candle,744,Timișoara,12,6.60,79.20
3352,2024-04-05 18:55:58,garden-hose,1003,Iași,1,18.99,18.99
3353,2024-04-05 18:33:58,board-game,1120,București,1,21.96,21.96
3354,2024-04-05 21:11:15,notebook-a5,1018,Timișoara,1,3.30,3.30
3355,2024-04-05 21:35:43,scented-candle,1491,Cluj-Napoca,1,6.60,6.60
3356,2024-04-05 15:35:56,headphones,248,București,1,21.47,21.47
