sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8541,2025-07-21 09:50:14,headphones,127,Constanța,1,21.57,21.57
8542,2025-07-21 12:20:21,board-game,1209,Brașov,3,21.96,65.88
8543,2025-07-21 15:11:00,paperback-novel,1447,București,1,10.15,10.15
8544,2025-07-21 15:00:40,garden-hose,856,Brașov,1,18.84,18.84
8545,2025-07-21 18:00:38,winter-gloves,356,Iași,3,15.99,47.97
8546,2025-07-21 15:51:15,notebook-a5,1266,București,2,3.44,6.88
8547,2025-07-21 09:51:57,notebook-a5,178,Iași,1,3.44,3.44
8548,2025-07-21 09:06:47,beach-ball,175,Cluj-Napoca,1,4.25,4.25
8549,2025-07-21 09:08:10,winter-gloves,433,Iași,1,15.99,15.99
8550,2025-07-21 15:19:14,scented-candle,408,Timișoara,1,6.47,6.47
8551,2025-07-21 12:13:52,winter-gloves,881,Iași,1,15.99,15.99
