sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
4153,2024-06-22 21:40:59,doll-classic,63,Constanța,1,15.90,15.90
4154,2024-06-22 09:34:21,notebook-a5,480,Constanța,1,3.30,3.30
4155,2024-06-22 18:31:48,scented-candle,166,Iași,1,6.60,6.60
4156,2024-06-22 12:16:47,doll-classic,136,București,1,15.90,15.90
4157,2024-06-22 21:44:10,board-game,600,Cluj-Napoca,2,21.96,43.92
4158,2024-06-22 12:52:50,garden-hose,369,Timișoara,1,18.99,18.99
4159,2024-06-22 15:22:50,headphones,1339,Timișoara,1,21.47,21.47
4160,2024-06-22 21:43:22,board-game,285,Cluj-Napoca,1,21.96,21.96
4161,2024-06-22 15:00:07,board-game,324,Brașov,1,21.96,21.96
4162,2024-06-22 12:02:54,usb-charger,671,București,1,11.61,11.61
4163,2024-06-22 12:45:08,garden-hose,571,Constanța,1,18.99,18.99
4164,2024-06-22 12:38:18,garden-hose,489,Iași,1,18.99,18.99
4165,2024-06-22 18:10:23,swim-goggles,94,Iași,2,9.90,19.80
