sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7871,2025-06-02 18:17:49,usb-charger,1496,Iași,1,13.68,13.68
7872,2025-06-02 21:41:51,usb-charger,1001,Timișoara,1,13.68,13.68
7873,2025-06-02 18:54:44,paperback-novel,340,Brașov,1,10.15,10.15
7874,2025-06-02 12:26:01,board-game,408,Timișoara,1,21.96,21.96
7875,2025-06-02 15:43:48,swim-goggles,1381,Cluj-Napoca,1,10.82,10.82
7876,2025-06-02 18:05:18,usb-charger,45,Brașov,1,13.68,13.68
7877,2025-06-02 12:03:32,notebook-a5,31,Brașov,1,3.44,3.44
7878,2025-06-02 15:26:04,notebook-a5,956,Iași,1,3.44,3.44
7879,2025-06-02 12:52:44,scented-candle,1051,Brașov,1,6.42,6.42
7880,2025-06-02 12:59:23,paperback-novel,526,Brașov,1,10.15,10.15
7881,2025-06-02 18:42:42,board-game,175,Cluj-Napoca,1,21.96,21.96
7882,2025-06-02 15:59:24,garden-hose,364,Timișoara,1,18.03,18.03
7883,2025-06-02 21:30:26,notebook-a5,744,Timișoara,1,3.44,3.44
7884,2025-06-02 18:30:27,winter-gloves,309,Cluj-Napoca,1,17.06,17.06
7885,2025-06-02 12:13:55,swim-goggles,642,Timișoara,1,10.82,10.82
7886,2025-06-02 12:05:58,swim-goggles,47,Iași,1,10.82,10.82
7887,2025-06-02 21:56:04,usb-charger,96,București,1,13.68,13.68
7888,2025-06-02 12:21:32,garden-hose,382,Timișoara,1,18.03,18.03
