sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8552,2025-07-22 21:33:52,beach-ball,159,Timișoara,2,4.25,8.50
8553,2025-07-22 15:44:55,usb-charger,700,Cluj-Napoca,2,13.94,27.88
8554,2025-07-22 15:42:04,headphones,748,Cluj-Napoca,1,21.57,21.57
8555,2025-07-22 21:03:45,paperback-novel,1264,București,1,10.15,10.15
8556,2025-07-22 15:17:09,board-game,1333,Timișoara,1,21.96,21.96
8557,2025-07-22 09:05:20,doll-classic,349,Cluj-Napoca,1,17.86,17.86
8558,2025-07-22 21:03:46,winter-gloves,854,Cluj-Napoca,1,15.99,15.99
8559,2025-07-22 15:40:20,board-game,916,Constanța,1,21.96,21.96
8560,2025-07-22 15:57:54,paperback-novel,1385,Brașov,1,10.15,10.15
8561,2025-07-22 15:25:44,board-game,545,Constanța,1,21.96,21.96
8562,2025-07-22 15:37:27,paperback-novel,412,Brașov,1,10.15,10.15
8563,2025-07-22 15:26:32,garden-hose,23,Brașov,1,18.84,18.84
8564,2025-07-22 15:46:39,swim-goggles,395,Brașov,1,10.82,10.82
8565,2025-07-22 12:25:17,notebook-a5,346,Iași,1,3.44,3.44
