sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7814,2025-05-29 15:58:14,garden-hose,867,București,1,18.03,18.03
7815,2025-05-29 09:09:04,headphones,753,Constanța,1,21.47,21.47
7816,2025-05-29 12:50:56,winter-gloves,955,Brașov,1,17.06,17.06
7817,2025-05-29 18:03:03,scented-candle,651,București,1,6.42,6.42
7818,2025-05-29 15:42:10,doll-classic,261,Cluj-Napoca,3,16.72,50.16
7819,2025-05-29 12:11:14,board-game,319,Brașov,2,21.96,43.92
7820,2025-05-29 12:43:40,usb-charger,1376,Iași,1,13.68,13.68
7821,2025-05-29 21:32:36,usb-charger,428,Cluj-Napoca,1,13.68,13.68
7822,2025-05-29 12:39:37,doll-classic,657,Cluj-Napoca,1,16.72,16.72
7823,2025-05-29 12:20:12,board-game,1492,Brașov,2,21.96,43.92
7824,2025-05-29 18:10:40,headphones,843,Cluj-Napoca,1,21.47,21.47
7825,2025-05-29 12:16:15,garden-hose,705,Timișoara,1,18.03,18.03
7826,2025-05-29 12:43:25,board-game,276,Brașov,1,21.96,21.96
7827,2025-05-29 12:23:57,usb-charger,728,Brașov,1,13.68,13.68
7828,2025-05-29 21:37:06,doll-classic,1303,București,1,16.72,16.72
7829,2025-05-29 09:59:17,headphones,967,Iași,1,21.47,21.47
7830,2025-05-29 12:39:36,usb-charger,716,Cluj-Napoca,2,13.68,27.36
7831,2025-05-29 12:45:38,notebook-a5,215,Iași,3,3.44,10.32
7832,2025-05-29 18:14:56,board-game,112,București,2,21.96,43.92
7833,2025-05-29 12:53:58,notebook-a5,168,Iași,2,3.44,6.88
