sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
5167,2024-10-27 12:25:06,doll-classic,1326,Timișoara,1,16.72,16.72
5168,2024-10-27 09:16:44,notebook-a5,1022,București,3,3.44,10.32
5169,2024-10-27 12:54:44,swim-goggles,74,București,1,10.82,10.82
5170,2024-10-27 09:09:00,headphones,899,Cluj-Napoca,1,21.47,21.47
5171,2024-10-27 15:19:20,beach-ball,1484,Cluj-Napoca,1,4.50,4.50
5172,2024-10-27 09:33:27,garden-hose,1473,Timișoara,1,18.03,18.03
5173,2024-10-27 15:37:08,garden-hose,651,București,1,18.03,18.03
5174,2024-10-27 12:02:06,garden-hose,1377,Timișoara,1,18.03,18.03
5175,2024-10-27 18:39:36,beach-ball,487,Iași,2,4.50,9.00
5176,2024-10-27 15:06:49,garden-hose,1445,Timișoara,2,18.03,36.06
5177,2024-10-27 09:38:39,notebook-a5,1399,Constanța,1,3.44,3.44
5178,2024-10-27 18:39:28,headphones,1449,Cluj-Napoca,1,21.47,21.47
5179,2024-10-27 12:44:54,beach-ball,1317,Cluj-Napoca,1,4.50,4.50
5180,2024-10-27 21:19:46,swim-goggles,158,Timișoara,1,10.82,10.82
