sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
3510,2024-04-22 18:43:53,paperback-novel,1074,Brașov,1,8.90,8.90
3511,2024-04-22 12:39:16,paperback-novel,682,Iași,1,8.90,8.90
3512,2024-04-22 18:22:17,notebook-a5,1135,Cluj-Napoca,1,3.30,3.30
3513,2024-04-22 21:33:00,notebook-a5,768,Constanța,1,3.30,3.30
3514,2024-04-22 18:23:59,doll-classic,826,Cluj-Napoca,1,15.90,15.90
3515,2024-04-22 15:15:26,paperback-novel,1231,Timișoara,1,8.90,8.90
3516,2024-04-22 15:44:58,usb-charger,567,Constanța,3,11.61,34.83
3517,2024-04-22 12:13:03,garden-hose,563,Constanța,1,18.99,18.99
3518,2024-04-22 21:13:11,board-game,1447,București,1,21.96,21.96
3519,2024-04-22 12:51:47,doll-classic,290,București,1,15.90,15.90
3520,2024-04-22 21:28:40,usb-charger,1191,Iași,1,11.61,11.61
