sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
3985,2024-06-06 15:35:59,swim-goggles,1272,Brașov,2,9.90,19.80
3986,2024-06-06 21:32:14,headphones,1309,Timișoara,1,21.47,21.47
3987,2024-06-06 09:25:56,board-game,164,Iași,2,21.96,43.92
3988,2024-06-06 15:09:23,doll-classic,76,Constanța,1,15.90,15.90
3989,2024-06-06 18:39:38,notebook-a5,1304,Iași,1,3.30,3.30
3990,2024-06-06 21:10:02,garden-hose,127,Constanța,1,18.99,18.99
3991,2024-06-06 12:17:08,paperback-novel,528,București,1,8.90,8.90
3992,2024-06-06 12:31:10,usb-charger,506,Constanța,1,11.61,11.61
3993,2024-06-06 15:45:22,winter-gloves,1186,Cluj-Napoca,1,17.06,17.06
3994,2024-06-06 21:20:47,usb-charger,1227,București,1,11.61,11.61
3995,2024-06-06 15:20:42,winter-gloves,964,Constanța,1,17.06,17.06
3996,2024-06-06 18:31:44,winter-gloves,1247,Constanța,1,17.06,17.06
