sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
1651,2023-08-31 09:20:41,swim-goggles,65,București,1,9.90,9.90
1652,2023-08-31 12:50:36,notebook-a5,853,Constanța,1,3.30,3.30
1653,2023-08-31 18:30:57,usb-charger,134,Brașov,1,11.61,11.61
1654,2023-08-31 12:34:36,garden-hose,1120,București,1,18.99,18.99
1655,2023-08-31 21:46:00,paperback-novel,821,Brașov,1,8.90,8.90
1656,2023-08-31 09:05:28,usb-charger,555,Brașov,1,11.61,11.61
1657,2023-08-31 12:14:53,usb-charger,669,Iași,2,11.61,23.22
1658,2023-08-31 15:16:34,paperback-novel,865,Iași,2,8.90,17.80
1659,2023-08-31 18:15:44,paperback-novel,1192,Brașov,1,8.90,8.90
1660,2023-08-31 15:59:32,doll-classic,781,București,1,15.90,15.90
