sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
9265,2025-09-20 15:54:02,scented-candle,673,Cluj-Napoca,1,6.47,6.47
9266,2025-09-20 12:57:17,board-game,449,Timișoara,1,21.96,21.96
9267,2025-09-20 09:56:27,beach-ball,997,Cluj-Napoca,1,4.25,4.25
9268,2025-09-20 12:43:04,beach-ball,118,Timișoara,1,4.25,4.25
9269,2025-09-20 12:22:48,usb-charger,1391,Cluj-Napoca,1,13.94,13.94
9270,2025-09-20 12:15:27,scented-candle,759,Timișoara,1,6.47,6.47
9271,2025-09-20 15:23:34,paperback-novel,543,București,2,10.15,20.30
9272,2025-09-20 15:24:50,paperback-novel,636,Brașov,1,10.15,10.15
9273,2025-09-20 12:33:21,swim-goggles,1271,București,1,10.82,10.82
9274,2025-09-20 12:25:20,doll-classic,1341,Brașov,1,17.86,17.86
9275,2025-09-20 18:14:52,garden-hose,1267,Iași,1,18.84,18.84
9276,2025-09-20 12:00:05,scented-candle,873,Brașov,2,6.47,12.94
