sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8987,2025-08-26 18:19:52,scented-candle,1154,Cluj-Napoca,2,6.47,12.94
8988,2025-08-26 18:51:49,board-game,266,Cluj-Napoca,1,21.96,21.96
8989,2025-08-26 12:44:52,beach-ball,1099,Cluj-Napoca,1,4.25,4.25
8990,2025-08-26 18:35:01,swim-goggles,603,Timișoara,1,10.82,10.82
8991,2025-08-26 15:10:36,board-game,873,Brașov,1,21.96,21.96
8992,2025-08-26 18:19:48,swim-goggles,974,Cluj-Napoca,2,10.82,21.64
8993,2025-08-26 15:09:07,scented-candle,963,Cluj-Napoca,3,6.47,19.41
8994,2025-08-26 21:43:37,notebook-a5,1424,Timișoara,2,3.44,6.88
8995,2025-08-26 15:02:16,paperback-novel,549,Constanța,1,10.15,10.15
8996,2025-08-26 09:56:39,garden-hose,959,Brașov,1,18.84,18.84
8997,2025-08-26 12:56:50,board-game,1322,Timișoara,1,21.96,21.96
8998,2025-08-26 21:30:00,notebook-a5,86,Iași,1,3.44,3.44
8999,2025-08-26 09:56:15,paperback-novel,491,Brașov,2,10.15,20.30
