sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8960,2025-08-24 18:26:31,board-game,836,Brașov,1,21.96,21.96
8961,2025-08-24 12:04:42,headphones,308,Brașov,2,21.57,43.14
8962,2025-08-24 09:48:03,beach-ball,783,Cluj-Napoca,1,4.25,4.25
8963,2025-08-24 12:34:37,swim-goggles,631,București,1,10.82,10.82
8964,2025-08-24 18:12:09,swim-goggles,30,Brașov,1,10.82,10.82
8965,2025-08-24 12:36:01,beach-ball,327,Constanța,1,4.25,4.25
8966,2025-08-24 12:22:38,paperback-novel,638,Iași,1,10.15,10.15
8967,2025-08-24 18:44:35,winter-gloves,209,București,1,15.99,15.99
8968,2025-08-24 12:31:55,beach-ball,28,Brașov,1,4.25,4.25
8969,2025-08-24 18:43:17,notebook-a5,311,Cluj-Napoca,1,3.44,3.44
8970,2025-08-24 09:09:20,winter-gloves,851,Brașov,1,15.99,15.99
8971,2025-08-24 12:10:38,headphones,252,Iași,3,21.57,64.71
8972,2025-08-24 18:03:56,usb-charger,1225,Brașov,1,13.94,13.94
8973,2025-08-24 18:56:19,scented-candle,4,Constanța,3,6.47,19.41
8974,2025-08-24 21:45:32,paperback-novel,1312,București,1,10.15,10.15
