sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
4076,2024-06-14 21:48:24,board-game,223,Iași,1,21.96,21.96
4077,2024-06-14 18:45:59,notebook-a5,1155,Timișoara,1,3.30,3.30
4078,2024-06-14 21:08:36,winter-gloves,625,Iași,1,17.06,17.06
4079,2024-06-14 18:12:42,headphones,525,Brașov,1,21.47,21.47
4080,2024-06-14 15:51:26,garden-hose,810,Brașov,1,18.99,18.99
4081,2024-06-14 21:34:54,swim-goggles,895,București,2,9.90,19.80
4082,2024-06-14 18:56:58,doll-classic,70,Constanța,1,15.90,15.90
4083,2024-06-14 09:23:38,winter-gloves,710,Timișoara,1,17.06,17.06
4084,2024-06-14 15:09:13,winter-gloves,1156,Timișoara,1,17.06,17.06
4085,2024-06-14 18:23:59,winter-gloves,1211,București,3,17.06,51.18
4086,2024-06-14 09:07:37,garden-hose,584,București,1,18.99,18.99
4087,2024-06-14 09:24:06,swim-goggles,1151,București,1,9.90,9.90
