sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
9320,2025-09-25 15:03:17,winter-gloves,1240,Timișoara,1,15.99,15.99
9321,2025-09-25 18:45:16,paperback-novel,231,Iași,1,10.15,10.15
9322,2025-09-25 15:46:34,notebook-a5,951,Brașov,1,3.44,3.44
9323,2025-09-25 15:01:22,garden-hose,1265,Constanța,1,18.84,18.84
9324,2025-09-25 12:12:37,garden-hose,260,Brașov,1,18.84,18.84
9325,2025-09-25 15:37:23,notebook-a5,1405,Brașov,2,3.44,6.88
9326,2025-09-25 09:33:12,notebook-a5,968,Brașov,1,3.44,3.44
9327,2025-09-25 12:47:14,garden-hose,1446,Brașov,1,18.84,18.84
9328,2025-09-25 18:39:31,beach-ball,94,Iași,15,4.25,63.75
9329,2025-09-25 15:51:31,headphones,859,Iași,1,21.57,21.57
9330,2025-09-25 21:34:25,headphones,995,Iași,1,21.57,21.57
