sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
6211,2025-02-06 21:15:35,swim-goggles,338,Brașov,1,10.82,10.82
6212,2025-02-06 12:24:22,board-game,544,Cluj-Napoca,2,21.96,43.92
6213,2025-02-06 18:05:42,scented-candle,1053,Iași,1,6.42,6.42
6214,2025-02-06 12:37:31,winter-gloves,1026,București,1,17.06,17.06
6215,2025-02-06 12:28:38,winter-gloves,231,Iași,1,17.06,17.06
6216,2025-02-06 15:35:57,usb-charger,84,Iași,2,13.68,27.36
6217,2025-02-06 12:38:45,notebook-a5,526,Brașov,2,3.44,6.88
6218,2025-02-06 09:18:39,paperback-novel,559,Timișoara,1,10.15,10.15
6219,2025-02-06 21:02:00,beach-ball,853,Constanța,1,4.50,4.50
6220,2025-02-06 15:38:34,paperback-novel,1437,Cluj-Napoca,1,10.15,10.15
6221,2025-02-06 21:12:05,board-game,815,Constanța,2,21.96,43.92
6222,2025-02-06 12:51:24,headphones,590,Brașov,3,21.47,64.41
6223,2025-02-06 18:45:03,beach-ball,916,Constanța,2,4.50,9.00
6224,2025-02-06 18:36:01,usb-charger,1343,Constanța,1,13.68,13.68
6225,2025-02-06 15:03:24,scented-candle,917,Cluj-Napoca,1,6.42,6.42
6226,2025-02-06 15:24:23,swim-goggles,201,Constanța,1,10.82,10.82
6227,2025-02-06 12:10:53,beach-ball,53,Iași,2,4.50,9.00
6228,2025-02-06 18:18:37,paperback-novel,557,Brașov,1,10.15,10.15
