sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7407,2025-04-29 18:12:31,notebook-a5,418,București,1,3.44,3.44
7408,2025-04-29 15:19:53,board-game,107,Timișoara,1,21.96,21.96
7409,2025-04-29 12:18:35,headphones,1169,Cluj-Napoca,1,21.47,21.47
7410,2025-04-29 12:33:18,scented-candle,288,Cluj-Napoca,1,6.42,6.42
7411,2025-04-29 15:06:36,garden-hose,262,Iași,1,18.03,18.03
7412,2025-04-29 18:27:52,board-game,527,Cluj-Napoca,1,21.96,21.96
7413,2025-04-29 18:10:36,winter-gloves,888,Brașov,1,17.06,17.06
7414,2025-04-29 18:20:09,board-game,1383,Iași,1,21.96,21.96
7415,2025-04-29 09:36:03,notebook-a5,772,Constanța,1,3.44,3.44
7416,2025-04-29 21:23:09,board-game,135,Iași,1,21.96,21.96
7417,2025-04-29 21:22:25,paperback-novel,315,Timișoara,1,10.15,10.15
7418,2025-04-29 15:09:53,doll-classic,1249,Brașov,1,16.72,16.72
7419,2025-04-29 21:27:26,scented-candle,718,Timișoara,1,6.42,6.42
7420,2025-04-29 21:59:40,doll-classic,862,Constanța,2,16.72,33.44
7421,2025-04-29 12:03:28,garden-hose,97,Cluj-Napoca,1,18.03,18.03
