sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7109,2025-04-08 15:54:10,scented-candle,1230,Brașov,1,6.42,6.42
7110,2025-04-08 18:11:23,board-game,1292,București,1,21.96,21.96
7111,2025-04-08 15:51:20,paperback-novel,644,Constanța,1,10.15,10.15
7112,2025-04-08 18:20:18,notebook-a5,1493,Timișoara,1,3.44,3.44
7113,2025-04-08 15:11:53,scented-candle,1184,Brașov,1,6.42,6.42
7114,2025-04-08 18:56:43,board-game,1154,Cluj-Napoca,1,21.96,21.96
7115,2025-04-08 18:43:55,usb-charger,1407,București,1,13.68,13.68
7116,2025-04-08 15:47:13,doll-classic,300,Brașov,1,16.72,16.72
7117,2025-04-08 09:05:38,board-game,725,Brașov,1,21.96,21.96
7118,2025-04-08 18:50:27,scented-candle,387,Brașov,1,6.42,6.42
7119,2025-04-08 15:07:25,board-game,848,București,2,21.96,43.92
7120,2025-04-08 18:40:54,board-game,969,Brașov,2,21.96,43.92
