sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
4361,2024-07-16 09:41:18,paperback-novel,35,Brașov,3,8.90,26.70
4362,2024-07-16 18:02:02,winter-gloves,85,București,1,17.06,17.06
4363,2024-07-16 15:02:41,notebook-a5,1135,Cluj-Napoca,1,3.44,3.44
4364,2024-07-16 15:25:55,paperback-novel,1169,Cluj-Napoca,1,8.90,8.90
4365,2024-07-16 18:19:38,paperback-novel,631,București,1,8.90,8.90
4366,2024-07-16 15:47:44,paperback-novel,1331,Constanța,1,8.90,8.90
4367,2024-07-16 21:14:50,notebook-a5,1343,Constanța,2,3.44,6.88
4368,2024-07-16 15:31:08,usb-charger,338,Brașov,1,13.68,13.68
4369,2024-07-16 15:47:06,doll-classic,993,Constanța,1,16.72,16.72
4370,2024-07-16 12:04:50,beach-ball,608,Iași,1,4.50,4.50
