sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
3533,2024-04-24 12:59:55,notebook-a5,673,Cluj-Napoca,1,3.30,3.30
3534,2024-04-24 09:18:56,winter-gloves,538,Timișoara,1,17.06,17.06
3535,2024-04-24 15:39:00,paperback-novel,388,Brașov,1,8.90,8.90
3536,2024-04-24 21:32:15,board-game,1359,Brașov,1,21.96,21.96
3537,2024-04-24 12:47:05,garden-hose,877,București,2,18.99,37.98
3538,2024-04-24 18:32:53,headphones,547,Timișoara,1,21.47,21.47
3539,2024-04-24 15:42:36,scented-candle,647,Timișoara,6,6.60,39.60
3540,2024-04-24 09:11:40,scented-candle,69,Constanța,1,6.60,6.60
3541,2024-04-24 15:54:45,headphones,701,Timișoara,2,21.47,42.94
3542,2024-04-24 18:07:47,board-game,741,Cluj-Napoca,1,21.96,21.96
3543,2024-04-24 15:57:08,board-game,1244,Cluj-Napoca,2,21.96,43.92
3544,2024-04-24 15:12:14,scented-candle,44,București,1,6.60,6.60
