sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
4064,2024-06-13 21:45:06,scented-candle,193,Brașov,3,6.60,19.80
4065,2024-06-13 18:29:31,winter-gloves,1235,București,1,17.06,17.06
4066,2024-06-13 15:27:24,beach-ball,806,Constanța,2,4.37,8.74
4067,2024-06-13 21:19:30,doll-classic,359,Brașov,1,15.90,15.90
4068,2024-06-13 12:54:20,headphones,1191,Iași,1,21.47,21.47
4069,2024-06-13 12:43:31,headphones,1252,București,1,21.47,21.47
4070,2024-06-13 18:17:01,swim-goggles,461,Timișoara,1,9.90,9.90
4071,2024-06-13 15:12:42,headphones,221,Constanța,1,21.47,21.47
4072,2024-06-13 12:21:08,winter-gloves,1412,Cluj-Napoca,1,17.06,17.06
4073,2024-06-13 15:53:06,usb-charger,1193,Iași,1,11.61,11.61
4074,2024-06-13 18:50:46,paperback-novel,512,Brașov,1,8.90,8.90
4075,2024-06-13 15:03:29,swim-goggles,138,Cluj-Napoca,1,9.90,9.90
