sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
1562,2023-08-17 18:29:22,board-game,50,Brașov,1,21.96,21.96
1563,2023-08-17 15:45:05,headphones,1363,București,1,21.47,21.47
1564,2023-08-17 21:30:29,usb-charger,658,Timișoara,1,11.61,11.61
1565,2023-08-17 15:17:30,board-game,278,Timișoara,3,21.96,65.88
1566,2023-08-17 21:20:09,doll-classic,1267,Iași,2,15.90,31.80
1567,2023-08-17 21:47:29,beach-ball,784,Iași,2,4.37,8.74
1568,2023-08-17 18:25:03,notebook-a5,1126,Timișoara,1,3.30,3.30
1569,2023-08-17 21:41:30,notebook-a5,360,Iași,1,3.30,3.30
1570,2023-08-17 12:50:45,beach-ball,1492,Brașov,1,4.37,4.37
1571,2023-08-17 15:11:53,swim-goggles,60,Timișoara,1,9.90,9.90
1572,2023-08-17 15:36:58,doll-classic,1260,Iași,1,15.90,15.90
