sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
6977,2025-03-31 15:02:32,scented-candle,1346,Brașov,1,6.42,6.42
6978,2025-03-31 12:23:06,headphones,147,Cluj-Napoca,1,21.47,21.47
6979,2025-03-31 18:11:20,doll-classic,1475,Brașov,1,16.72,16.72
6980,2025-03-31 12:28:01,doll-classic,429,Timișoara,1,16.72,16.72
6981,2025-03-31 18:03:52,swim-goggles,178,Iași,1,10.82,10.82
6982,2025-03-31 18:17:30,scented-candle,111,Cluj-Napoca,1,6.42,6.42
6983,2025-03-31 15:18:05,notebook-a5,569,Brașov,1,3.44,3.44
6984,2025-03-31 15:17:45,board-game,704,Timișoara,1,21.96,21.96
6985,2025-03-31 21:07:28,winter-gloves,475,Brașov,16,17.06,272.96
6986,2025-03-31 09:21:44,winter-gloves,538,Timișoara,1,17.06,17.06
6987,2025-03-31 15:33:05,notebook-a5,761,Cluj-Napoca,1,3.44,3.44
6988,2025-03-31 15:57:50,winter-gloves,724,Constanța,1,17.06,17.06
6989,2025-03-31 09:28:09,doll-classic,1143,Iași,1,16.72,16.72
6990,2025-03-31 18:27:03,usb-charger,233,Iași,1,13.68,13.68
6991,2025-03-31 21:58:53,headphones,328,Iași,1,21.47,21.47
6992,2025-03-31 18:38:50,notebook-a5,1416,Timișoara,1,3.44,3.44
6993,2025-03-31 21:36:25,garden-hose,1447,București,1,18.03,18.03
6994,2025-03-31 12:18:56,garden-hose,202,Brașov,1,18.03,18.03
6995,2025-03-31 12:54:00,headphones,58,Timișoara,1,21.47,21.47
