sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
9011,2025-08-28 12:12:25,garden-hose,1356,Iași,2,18.84,37.68
9012,2025-08-28 12:08:37,notebook-a5,1108,București,3,3.44,10.32
9013,2025-08-28 15:53:52,notebook-a5,1144,Constanța,1,3.44,3.44
9014,2025-08-28 15:07:01,paperback-novel,48,Iași,1,10.15,10.15
9015,2025-08-28 12:39:17,swim-goggles,975,Iași,2,10.82,21.64
9016,2025-08-28 12:06:20,swim-goggles,1362,Timișoara,1,10.82,10.82
9017,2025-08-28 18:26:44,swim-goggles,291,Timișoara,1,10.82,10.82
9018,2025-08-28 15:49:40,swim-goggles,947,Cluj-Napoca,1,10.82,10.82
9019,2025-08-28 21:30:27,swim-goggles,182,Brașov,1,10.82,10.82
9020,2025-08-28 09:16:04,beach-ball,682,Iași,1,4.25,4.25
9021,2025-08-28 18:41:52,doll-classic,123,Constanța,1,17.86,17.86
