sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
5485,2024-12-05 15:34:39,beach-ball,1252,București,1,4.50,4.50
5486,2024-12-05 15:26:10,swim-goggles,203,Timișoara,2,10.82,21.64
5487,2024-12-05 15:56:45,notebook-a5,712,Cluj-Napoca,1,3.44,3.44
5488,2024-12-05 21:25:59,paperback-novel,718,Timișoara,1,10.15,10.15
5489,2024-12-05 21:38:59,usb-charger,1486,Timișoara,1,13.68,13.68
5490,2024-12-05 15:46:36,doll-classic,623,București,1,16.72,16.72
5491,2024-12-05 12:23:58,notebook-a5,427,Iași,1,3.44,3.44
5492,2024-12-05 12:28:48,garden-hose,1138,București,1,18.03,18.03
5493,2024-12-05 12:26:59,notebook-a5,599,Cluj-Napoca,3,3.44,10.32
5494,2024-12-05 15:19:31,garden-hose,895,București,1,18.03,18.03
5495,2024-12-05 18:43:31,usb-charger,996,Constanța,1,13.68,13.68
5496,2024-12-05 15:55:23,garden-hose,108,Constanța,1,18.03,18.03
5497,2024-12-05 18:26:59,usb-charger,574,Constanța,1,13.68,13.68
