sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
6821,2025-03-20 15:34:13,scented-candle,1384,Brașov,1,6.42,6.42
6822,2025-03-20 12:22:18,winter-gloves,161,București,1,17.06,17.06
6823,2025-03-20 15:31:43,notebook-a5,221,Constanța,1,3.44,3.44
6824,2025-03-20 15:43:25,usb-charger,712,Cluj-Napoca,1,13.68,13.68
6825,2025-03-20 21:03:02,scented-candle,534,Brașov,1,6.42,6.42
6826,2025-03-20 18:56:25,doll-classic,1094,Constanța,1,16.72,16.72
6827,2025-03-20 12:09:55,notebook-a5,259,Iași,1,3.44,3.44
6828,2025-03-20 09:24:59,notebook-a5,710,Timișoara,3,3.44,10.32
6829,2025-03-20 15:28:19,winter-gloves,1315,Cluj-Napoca,1,17.06,17.06
6830,2025-03-20 15:05:32,board-game,1349,Brașov,1,21.96,21.96
6831,2025-03-20 12:09:00,scented-candle,1470,Constanța,1,6.42,6.42
6832,2025-03-20 15:54:59,usb-charger,355,București,1,13.68,13.68
6833,2025-03-20 12:46:27,swim-goggles,856,Brașov,1,10.82,10.82
