sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8704,2025-08-03 09:19:20,scented-candle,794,Brașov,1,6.47,6.47
8705,2025-08-03 21:41:37,usb-charger,1051,Brașov,2,13.94,27.88
8706,2025-08-03 15:40:52,scented-candle,827,București,7,6.47,45.29
8707,2025-08-03 12:46:13,board-game,408,Timișoara,1,21.96,21.96
8708,2025-08-03 21:22:05,doll-classic,236,Timișoara,3,17.86,53.58
8709,2025-08-03 21:59:41,swim-goggles,1458,Cluj-Napoca,1,10.82,10.82
8710,2025-08-03 18:39:33,swim-goggles,754,București,1,10.82,10.82
8711,2025-08-03 12:42:26,swim-goggles,15,Timișoara,2,10.82,21.64
8712,2025-08-03 15:47:12,doll-classic,300,Brașov,1,17.86,17.86
8713,2025-08-03 15:49:17,notebook-a5,823,Brașov,1,3.44,3.44
8714,2025-08-03 21:33:09,doll-classic,762,Timișoara,1,17.86,17.86
8715,2025-08-03 18:28:40,usb-charger,806,Constanța,1,13.94,13.94
8716,2025-08-03 15:45:26,beach-ball,1101,Timișoara,1,4.25,4.25
