sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
7975,2025-06-09 18:26:10,garden-hose,115,București,1,18.03,18.03
7976,2025-06-09 12:35:19,notebook-a5,452,Timișoara,1,3.44,3.44
7977,2025-06-09 18:14:50,board-game,608,Iași,1,21.96,21.96
7978,2025-06-09 21:31:26,scented-candle,1032,Timișoara,3,6.42,19.26
7979,2025-06-09 18:32:06,board-game,703,Cluj-Napoca,1,21.96,21.96
7980,2025-06-09 21:45:10,garden-hose,1321,Cluj-Napoca,1,18.03,18.03
7981,2025-06-09 12:28:22,paperback-novel,641,Brașov,1,10.15,10.15
7982,2025-06-09 12:01:27,doll-classic,706,Constanța,2,16.72,33.44
7983,2025-06-09 12:36:52,winter-gloves,62,Cluj-Napoca,1,17.06,17.06
7984,2025-06-09 18:55:16,scented-candle,509,București,1,6.42,6.42
7985,2025-06-09 12:49:00,board-game,381,București,1,21.96,21.96
7986,2025-06-09 21:07:49,scented-candle,296,Timișoara,3,6.42,19.26
7987,2025-06-09 21:00:42,doll-classic,471,București,1,16.72,16.72
7988,2025-06-09 18:33:32,board-game,1094,Constanța,2,21.96,43.92
7989,2025-06-09 09:11:43,paperback-novel,889,Constanța,1,10.15,10.15
7990,2025-06-09 12:27:54,beach-ball,235,București,1,4.50,4.50
