sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
3056,2024-03-07 15:25:12,paperback-novel,1484,Cluj-Napoca,1,8.90,8.90
3057,2024-03-07 12:04:19,swim-goggles,752,Iași,2,9.90,19.80
3058,2024-03-07 18:55:07,beach-ball,1092,Cluj-Napoca,2,4.37,8.74
3059,2024-03-07 18:40:37,beach-ball,250,București,1,4.37,4.37
3060,2024-03-07 15:15:42,scented-candle,1176,București,1,6.60,6.60
3061,2024-03-07 09:29:59,usb-charger,190,Iași,1,11.61,11.61
3062,2024-03-07 18:53:06,notebook-a5,1189,București,1,3.30,3.30
3063,2024-03-07 18:54:24,garden-hose,1348,Brașov,1,18.99,18.99
3064,2024-03-07 12:31:26,winter-gloves,1148,Cluj-Napoca,1,17.06,17.06
3065,2024-03-07 12:02:14,paperback-novel,537,București,1,8.90,8.90
3066,2024-03-07 18:33:06,swim-goggles,228,București,1,9.90,9.90
3067,2024-03-07 12:21:58,scented-candle,176,Brașov,8,6.60,52.80
3068,2024-03-07 12:07:28,winter-gloves,1203,Constanța,1,17.06,17.06
