sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
9253,2025-09-19 12:09:13,beach-ball,1214,Timișoara,1,4.25,4.25
9254,2025-09-19 21:21:38,notebook-a5,1449,Cluj-Napoca,2,3.44,6.88
9255,2025-09-19 21:22:44,scented-candle,192,Iași,1,6.47,6.47
9256,2025-09-19 09:30:50,headphones,1162,Constanța,3,21.57,64.71
9257,2025-09-19 15:06:03,usb-charger,1143,Iași,1,13.94,13.94
9258,2025-09-19 15:00:56,paperback-novel,1059,Timișoara,1,10.15,10.15
9259,2025-09-19 09:03:14,paperback-novel,1081,Timișoara,1,10.15,10.15
9260,2025-09-19 12:47:14,headphones,264,București,1,21.57,21.57
9261,2025-09-19 09:25:01,notebook-a5,392,Timișoara,1,3.44,3.44
9262,2025-09-19 21:55:04,swim-goggles,346,Iași,1,10.82,10.82
9263,2025-09-19 15:50:46,usb-charger,1029,Brașov,2,13.94,27.88
9264,2025-09-19 12:18:53,beach-ball,599,Cluj-Napoca,1,4.25,4.25
