sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
6541,2025-03-01 21:38:34,paperback-novel,1297,Timișoara,1,10.15,10.15
6542,2025-03-01 18:58:30,doll-classic,592,Timișoara,1,16.72,16.72
6543,2025-03-01 12:57:28,board-game,636,Brașov,1,21.96,21.96
6544,2025-03-01 21:53:10,beach-ball,1073,Iași,1,4.50,4.50
6545,2025-03-01 18:32:36,winter-gloves,1318,Timișoara,2,17.06,34.12
6546,2025-03-01 15:35:07,garden-hose,102,Iași,1,18.03,18.03
6547,2025-03-01 18:14:58,winter-gloves,179,București,1,17.06,17.06
6548,2025-03-01 09:19:41,paperback-novel,1193,Iași,3,10.15,30.45
6549,2025-03-01 09:48:07,scented-candle,309,Cluj-Napoca,1,6.42,6.42
6550,2025-03-01 18:36:36,paperback-novel,1488,București,1,10.15,10.15
6551,2025-03-01 21:25:49,garden-hose,467,București,1,18.03,18.03
6552,2025-03-01 15:00:35,swim-goggles,891,Cluj-Napoca,1,10.82,10.82
6553,2025-03-01 12:43:49,usb-charger,265,Timișoara,2,13.68,27.36
6554,2025-03-01 18:38:01,winter-gloves,437,București,1,17.06,17.06
6555,2025-03-01 18:24:17,doll-classic,307,Constanța,1,16.72,16.72
6556,2025-03-01 12:23:36,winter-gloves,1026,București,1,17.06,17.06
