sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8301,2025-07-03 09:25:13,headphones,221,Constanța,1,21.57,21.57
8302,2025-07-03 15:52:49,beach-ball,721,Cluj-Napoca,2,4.25,8.50
8303,2025-07-03 12:00:42,beach-ball,539,Constanța,1,4.25,4.25
8304,2025-07-03 12:42:27,headphones,1221,Iași,1,21.57,21.57
8305,2025-07-03 12:54:14,beach-ball,1140,Timișoara,2,4.25,8.50
8306,2025-07-03 15:03:02,board-game,1273,București,1,21.96,21.96
8307,2025-07-03 18:38:08,swim-goggles,240,Cluj-Napoca,1,10.82,10.82
8308,2025-07-03 21:36:57,winter-gloves,1048,București,1,15.99,15.99
8309,2025-07-03 15:39:33,notebook-a5,1314,Brașov,1,3.44,3.44
8310,2025-07-03 21:57:25,board-game,1233,București,1,21.96,21.96
8311,2025-07-03 09:27:02,beach-ball,453,Iași,8,4.25,34.00
8312,2025-07-03 12:49:48,scented-candle,303,Constanța,1,6.47,6.47
8313,2025-07-03 15:10:11,winter-gloves,491,Brașov,1,15.99,15.99
8314,2025-07-03 12:31:08,usb-charger,953,Cluj-Napoca,1,13.94,13.94
8315,2025-07-03 12:40:20,winter-gloves,58,Timișoara,1,15.99,15.99
8316,2025-07-03 21:40:53,paperback-novel,1097,Brașov,2,10.15,20.30
