sale_id,timestamp,item_id,customer_id,city,quantity,unit_price,total_price
8421,2025-07-12 18:32:25,scented-candle,597,Brașov,1,6.47,6.47
8422,2025-07-12 15:47:18,notebook-a5,648,București,1,3.44,3.44
8423,2025-07-12 21:31:57,swim-goggles,852,Brașov,1,10.82,10.82
8424,2025-07-12 21:15:06,usb-charger,703,Cluj-Napoca,3,13.94,41.82
8425,2025-07-12 12:44:29,doll-classic,1105,Iași,1,17.86,17.86
8426,2025-07-12 09:09:24,scented-candle,1104,Iași,2,6.47,12.94
8427,2025-07-12 15:01:54,scented-candle,801,Brașov,1,6.47,6.47
8428,2025-07-12 21:43:21,board-game,854,Cluj-Napoca,1,21.96,21.96
8429,2025-07-12 21:04:00,garden-hose,592,Timișoara,1,18.84,18.84
8430,2025-07-12 15:53:47,doll-classic,1136,Timișoara,3,17.86,53.58
8431,2025-07-12 12:11:52,board-game,623,București,2,21.96,43.92
8432,2025-07-12 12:55:33,board-game,1308,Timișoara,1,21.96,21.96
8433,2025-07-12 12:22:05,headphones,430,Iași,2,21.57,43.14
